time,utilization
2025/03/21 17:20:00,20.58310490297438
2025/03/21 17:25:00,28.060597454818485
2025/03/21 17:30:00,23.337513839435516
2025/03/21 17:35:00,22.455376648306785
2025/03/21 17:40:00,22.571572051757077
2025/03/21 17:45:00,22.9878889827634
2025/03/21 17:50:00,21.82127488442665
2025/03/21 17:55:00,22.82588964849416
2025/03/21 18:00:00,22.3385587657125
2025/03/21 18:05:00,21.27082719764605
2025/03/21 18:10:00,21.064820418693643
2025/03/21 18:15:00,23.010194293092702
2025/03/21 18:20:00,20.874729202791485
2025/03/21 18:25:00,22.93603991599552
2025/03/21 18:30:00,22.489417010731593
2025/03/21 18:35:00,21.541798945989036
2025/03/21 18:40:00,21.33885230194083
2025/03/21 18:45:00,22.205013986392956
2025/03/21 18:50:00,20.878092825515736
2025/03/21 18:55:00,21.766748690623615
2025/03/21 19:00:00,21.27339779436972
2025/03/21 19:05:00,20.689639120660424
2025/03/21 19:10:00,20.540259828286924
2025/03/21 19:15:00,22.72695386788275
2025/03/21 19:20:00,21.10996881613666
2025/03/21 19:25:00,22.476525223451183
2025/03/21 19:30:00,21.76048183004572
2025/03/21 19:35:00,21.37958587853593
2025/03/21 19:40:00,21.294123292947457
2025/03/21 19:45:00,21.99978699632652
2025/03/21 19:50:00,20.807810461283445
2025/03/21 19:55:00,21.416643943971685
2025/03/21 20:00:00,21.174849081710086
2025/03/21 20:05:00,20.510656834602734
2025/03/21 20:10:00,20.513955258443495
2025/03/21 20:15:00,22.676467996960334
2025/03/21 20:20:00,21.429702037417517
2025/03/21 20:25:00,22.588127850991672
2025/03/21 20:30:00,21.058137574785086
2025/03/21 20:35:00,20.921608179574584
2025/03/21 20:40:00,20.75191578501671
2025/03/21 20:45:00,21.839720253898015
2025/03/21 20:50:00,20.650083965710543
2025/03/21 20:55:00,21.483132854593332
2025/03/21 21:00:00,20.468688667144864
2025/03/21 21:05:00,20.03999093421926
2025/03/21 21:10:00,20.103229408023847
2025/03/21 21:15:00,21.986524131514546
2025/03/21 21:20:00,20.658157832546223
2025/03/21 21:25:00,21.33952486244322
2025/03/21 21:30:00,20.945241322387723
2025/03/21 21:35:00,20.56665624415897
2025/03/21 21:40:00,20.55341096574632
2025/03/21 21:45:00,21.325016795063892
2025/03/21 21:50:00,20.41657751476569
2025/03/21 21:55:00,20.84845997127629
2025/03/21 22:00:00,20.858484979207084
2025/03/21 22:05:00,19.98677504207319
2025/03/21 22:10:00,20.126730964804075
2025/03/21 22:15:00,21.72154048835036
2025/03/21 22:20:00,20.744970921568047
2025/03/21 22:25:00,21.62326041754173
2025/03/21 22:30:00,21.50016762862083
2025/03/21 22:35:00,20.649901459651343
2025/03/21 22:40:00,27.068646732668867
2025/03/21 22:45:00,23.1701516348274
2025/03/21 22:50:00,20.704316593970162
2025/03/21 22:55:00,21.721098384844865
2025/03/21 23:00:00,21.326915786639304
2025/03/21 23:05:00,20.58481810401743
2025/03/21 23:10:00,20.835194206475705
2025/03/21 23:15:00,21.93826911003989
2025/03/21 23:20:00,20.991642175220342
2025/03/21 23:25:00,21.858152464210285
2025/03/21 23:30:00,21.220163452742757
2025/03/21 23:35:00,21.113292340210972
2025/03/21 23:40:00,20.952235826713242
2025/03/21 23:45:00,21.483294147340896
2025/03/21 23:50:00,20.808225431242782
2025/03/21 23:55:00,20.925110393227673
2025/03/22 00:00:00,21.551407623423636
2025/03/22 00:05:00,20.411892474758396
2025/03/22 00:10:00,20.37824058847635
2025/03/22 00:15:00,21.78755411141617
2025/03/22 00:20:00,20.993529577809753
2025/03/22 00:25:00,21.075018533631948
2025/03/22 00:30:00,20.95814137270747
2025/03/22 00:35:00,20.633684597353074
2025/03/22 00:40:00,20.569792312791982
2025/03/22 00:45:00,21.484994947017775
2025/03/22 00:50:00,20.76741344233458
2025/03/22 00:55:00,20.812517888790648
2025/03/22 01:00:00,20.563624225260792
2025/03/22 01:05:00,20.18119561958841
2025/03/22 01:10:00,20.20342990503158
2025/03/22 01:15:00,21.592106846987043
2025/03/22 01:20:00,20.848437507363826
2025/03/22 01:25:00,20.93505742758
2025/03/22 01:30:00,21.158191817034627
2025/03/22 01:35:00,20.49309531251229
2025/03/22 01:40:00,20.815112154341715
2025/03/22 01:45:00,21.743514658167605
2025/03/22 01:50:00,20.954773571765468
2025/03/22 01:55:00,21.065253720824124
2025/03/22 02:00:00,20.512648352133787
2025/03/22 02:05:00,19.5450931294273
2025/03/22 02:10:00,19.949966146725345
2025/03/22 02:15:00,21.188366344755643
2025/03/22 02:20:00,20.231607873060348
2025/03/22 02:25:00,21.75510832439277
2025/03/22 02:30:00,21.201816640742262
2025/03/22 02:35:00,21.192504609282395
2025/03/22 02:40:00,21.146516395233192
2025/03/22 02:45:00,21.500161234349363
2025/03/22 02:50:00,20.323310263063423
2025/03/22 02:55:00,20.879991635397747
2025/03/22 03:00:00,20.5267201910263
2025/03/22 03:05:00,20.249833087741074
2025/03/22 03:10:00,20.099040301947646
2025/03/22 03:15:00,29.2514333665816
2025/03/22 03:20:00,21.670031508443735
2025/03/22 03:25:00,22.369976655506616
2025/03/22 03:30:00,21.296723337392606
2025/03/22 03:35:00,21.46507505415919
2025/03/22 03:40:00,21.1633347075014
2025/03/22 03:45:00,21.75171915184793
2025/03/22 03:50:00,20.646558570745206
2025/03/22 03:55:00,20.857387014139377
2025/03/22 04:00:00,20.72176349776632
2025/03/22 04:05:00,20.2514583404304
2025/03/22 04:10:00,20.160105492392933
2025/03/22 04:15:00,22.216706499641806
2025/03/22 04:20:00,20.853271826115726
2025/03/22 04:25:00,21.428246492987995
2025/03/22 04:30:00,21.05013035620809
2025/03/22 04:35:00,21.069240633973674
2025/03/22 04:40:00,20.910873397116383
2025/03/22 04:45:00,21.768369347954586
2025/03/22 04:50:00,20.44153035959403
2025/03/22 04:55:00,20.631828952661298
2025/03/22 05:00:00,20.73819396049875
2025/03/22 05:05:00,20.290017414197976
2025/03/22 05:10:00,20.149963791015345
2025/03/22 05:15:00,22.1566473356037
2025/03/22 05:20:00,20.54668538005197
2025/03/22 05:25:00,21.10820992880839
2025/03/22 05:30:00,20.943593579716275
2025/03/22 05:35:00,20.491877371100664
2025/03/22 05:40:00,20.620006728278604
2025/03/22 05:45:00,21.648299909780373
2025/03/22 05:50:00,20.01992473016652
2025/03/22 05:55:00,20.66818296442085
2025/03/22 06:00:00,20.646787730734818
2025/03/22 06:05:00,20.0015056019106
2025/03/22 06:10:00,20.33345341212126
2025/03/22 06:15:00,22.11672265533236
2025/03/22 06:20:00,20.386415737345665
2025/03/22 06:25:00,21.39187982051932
2025/03/22 06:30:00,21.033167451558164
2025/03/22 06:35:00,20.668349151719013
2025/03/22 06:40:00,20.648385858409103
2025/03/22 06:45:00,21.54663550003459
2025/03/22 06:50:00,20.076704821756582
2025/03/22 06:55:00,20.63170857382227
2025/03/22 07:00:00,20.576555295250543
2025/03/22 07:05:00,19.930178812072548
2025/03/22 07:10:00,20.086537469594294
2025/03/22 07:15:00,21.623043913105256
2025/03/22 07:20:00,20.405593099965976
2025/03/22 07:25:00,21.00671022802451
2025/03/22 07:30:00,21.274840016699322
2025/03/22 07:35:00,20.72000646191112
2025/03/22 07:40:00,20.546658191426108
2025/03/22 07:45:00,21.405347842634985
2025/03/22 07:50:00,20.30491368689452
2025/03/22 07:55:00,20.51988652050805
2025/03/22 08:00:00,20.643234500144697
2025/03/22 08:05:00,20.03323157945071
2025/03/22 08:10:00,20.1836135323395
2025/03/22 08:15:00,21.55326100374257
2025/03/22 08:20:00,20.501502271251574
2025/03/22 08:25:00,21.051933744008007
2025/03/22 08:30:00,20.951622141380078
2025/03/22 08:35:00,25.236575789004593
2025/03/22 08:40:00,23.04499239998703
2025/03/22 08:45:00,22.815143872638696
2025/03/22 08:50:00,20.901633562693362
2025/03/22 08:55:00,21.104985420746296
2025/03/22 09:00:00,21.154967755776465
2025/03/22 09:05:00,20.875134680641757
2025/03/22 09:10:00,20.94161268893415
2025/03/22 09:15:00,22.126657353059638
2025/03/22 09:20:00,20.528219610870092
2025/03/22 09:25:00,21.96521098882606
2025/03/22 09:30:00,21.221659331721177
2025/03/22 09:35:00,21.100142763354274
2025/03/22 09:40:00,21.06173176645336
2025/03/22 09:45:00,21.593172673633195
2025/03/22 09:50:00,20.390184826472883
2025/03/22 09:55:00,20.816608365698592
2025/03/22 10:00:00,20.95656825744868
2025/03/22 10:05:00,20.206682968959836
2025/03/22 10:10:00,20.63975569792164
2025/03/22 10:15:00,22.14375336460888
2025/03/22 10:20:00,20.590037342722166
2025/03/22 10:25:00,21.074773770836476
2025/03/22 10:30:00,20.821594234025845
2025/03/22 10:35:00,20.70025348073306
2025/03/22 10:40:00,20.896732380081026
2025/03/22 10:45:00,21.179998309905535
2025/03/22 10:50:00,19.768354667764534
2025/03/22 10:55:00,20.688232090541057
2025/03/22 11:00:00,20.74849764052367
2025/03/22 11:05:00,19.81345562502769
2025/03/22 11:10:00,20.388039723676194
2025/03/22 11:15:00,21.418478095604694
2025/03/22 11:20:00,19.970070742956896
2025/03/22 11:25:00,21.09994978116665
2025/03/22 11:30:00,20.663368075050904
2025/03/22 11:35:00,20.393463404163246
2025/03/22 11:40:00,20.84158182915322
2025/03/22 11:45:00,21.60325045592106
2025/03/22 11:50:00,20.276730736227847
2025/03/22 11:55:00,20.11168214792729
2025/03/22 12:00:00,20.25317156076793
2025/03/22 12:05:00,19.775156035695836
2025/03/22 12:10:00,19.998338542746886
2025/03/22 12:15:00,21.394997927909692
2025/03/22 12:20:00,20.193356188623277
2025/03/22 12:25:00,20.540410033438537
2025/03/22 12:30:00,20.66166600122182
2025/03/22 12:35:00,20.384979512959365
2025/03/22 12:40:00,20.860998143296506
2025/03/22 12:45:00,21.084922198678623
2025/03/22 12:50:00,19.685017726180643
2025/03/22 12:55:00,20.193109659626437
2025/03/22 13:00:00,20.035058213298733
2025/03/22 13:05:00,19.69351466280029
2025/03/22 13:10:00,20.356818797164784
2025/03/22 13:15:00,21.368369547101974
2025/03/22 13:20:00,18.29153209993334
2025/03/22 13:25:00,20.83482593771998
2025/03/22 13:30:00,20.50837043644254
2025/03/22 13:35:00,20.373367723424213
2025/03/22 13:40:00,20.640844480083903
2025/03/22 13:45:00,20.905018861771314
2025/03/22 13:50:00,19.790036693281937
2025/03/22 13:55:00,20.413277691095946
2025/03/22 14:00:00,20.17016279648717
2025/03/22 14:05:00,19.73989327340392
2025/03/22 14:10:00,20.228402711194374
2025/03/22 14:15:00,21.295013809248296
2025/03/22 14:20:00,20.049901135955203
2025/03/22 14:25:00,21.078331354883247
2025/03/22 14:30:00,20.55025452489191
2025/03/22 14:35:00,20.423138710610324
2025/03/22 14:40:00,20.65340773934638
2025/03/22 14:45:00,21.255209193208856
2025/03/22 14:50:00,24.164792019130523
2025/03/22 14:55:00,23.258445719378237
2025/03/22 15:00:00,21.80650492754436
2025/03/22 15:05:00,21.151912342986332
2025/03/22 15:10:00,20.935033150072112
2025/03/22 15:15:00,22.374959462435637
2025/03/22 15:20:00,21.363279506691242
2025/03/22 15:25:00,21.96325208468748
2025/03/22 15:30:00,21.431765885664028
2025/03/22 15:35:00,21.316493574793007
2025/03/22 15:40:00,21.111819980174715
2025/03/22 15:45:00,21.613287113792385
2025/03/22 15:50:00,20.754988564966784
2025/03/22 15:55:00,21.20178213531031
2025/03/22 16:00:00,20.84152507116367
2025/03/22 16:05:00,20.67659637920459
2025/03/22 16:10:00,20.38492975117081
2025/03/22 16:15:00,21.815070124990886
2025/03/22 16:20:00,21.018270550758594
2025/03/22 16:25:00,21.26716469762004
2025/03/22 16:30:00,21.353533833993765
2025/03/22 16:35:00,20.766506984922586
2025/03/22 16:40:00,20.9615720655394
2025/03/22 16:45:00,21.34006083301471
2025/03/22 16:50:00,20.376894496089896
2025/03/22 16:55:00,21.03473423693488
2025/03/22 17:00:00,20.83844653509228
2025/03/22 17:05:00,20.111585760789314
2025/03/22 17:10:00,20.150033373075495
2025/03/22 17:15:00,21.68813139097802
2025/03/22 17:20:00,20.88003307939321
2025/03/22 17:25:00,21.766545187748235
2025/03/22 17:30:00,21.249969549142897
2025/03/22 17:35:00,21.176850368871957
2025/03/22 17:40:00,21.44171771072836
2025/03/22 17:45:00,21.9749488039435
2025/03/22 17:50:00,20.40161188494917
2025/03/22 17:55:00,20.3451297591402
2025/03/22 18:00:00,20.72310820691753
2025/03/22 18:05:00,20.06834326305194
2025/03/22 18:10:00,19.91038826813693
2025/03/22 18:15:00,21.449967485200453
2025/03/22 18:20:00,20.75348657973209
2025/03/22 18:25:00,21.110972900627655
2025/03/22 18:30:00,21.38817227063121
2025/03/22 18:35:00,21.128286806547415
2025/03/22 18:40:00,21.091667847255668
2025/03/22 18:45:00,21.373656409473
2025/03/22 18:50:00,20.77666551564068
2025/03/22 18:55:00,20.818341285327957
2025/03/22 19:00:00,20.695063767031264
2025/03/22 19:05:00,20.298210759853426
2025/03/22 19:10:00,20.39831603174908
2025/03/22 19:15:00,21.77502722475122
2025/03/22 19:20:00,20.98830552182207
2025/03/22 19:25:00,21.233283554469015
2025/03/22 19:30:00,21.068288198050453
2025/03/22 19:35:00,20.513310460633996
2025/03/22 19:40:00,21.165120523843235
2025/03/22 19:45:00,21.32162089892018
2025/03/22 19:50:00,23.57187940320221
2025/03/22 19:55:00,23.983425586894008
2025/03/22 20:00:00,21.90180810108908
2025/03/22 20:05:00,21.62140781818071
2025/03/22 20:10:00,20.86694452598232
2025/03/22 20:15:00,22.430066888849886
2025/03/22 20:20:00,21.56352584992657
2025/03/22 20:25:00,21.526907129844695
2025/03/22 20:30:00,21.296675238004205
2025/03/22 20:35:00,21.188346469099024
2025/03/22 20:40:00,21.508390026701683
2025/03/22 20:45:00,21.749870709603446
2025/03/22 20:50:00,20.82960672480568
2025/03/22 20:55:00,21.253202058325133
2025/03/22 21:00:00,20.76219488312341
2025/03/22 21:05:00,20.658189857865715
2025/03/22 21:10:00,20.671736325501875
2025/03/22 21:15:00,22.105043113418702
2025/03/22 21:20:00,20.850226312032678
2025/03/22 21:25:00,21.40483523060262
2025/03/22 21:30:00,21.10010336853373
2025/03/22 21:35:00,21.533302751755823
2025/03/22 21:40:00,21.156580960154113
2025/03/22 21:45:00,21.626595072083056
2025/03/22 21:50:00,20.68653496104463
2025/03/22 21:55:00,20.76011416531939
2025/03/22 22:00:00,20.738357720975394
2025/03/22 22:05:00,20.073261017222183
2025/03/22 22:10:00,20.46816109968435
2025/03/22 22:15:00,21.91359002834769
2025/03/22 22:20:00,20.389884511644965
2025/03/22 22:25:00,21.076858321222176
2025/03/22 22:30:00,20.784958305046068
2025/03/22 22:35:00,20.65819645032672
2025/03/22 22:40:00,20.585042715153197
2025/03/22 22:45:00,21.553524286421272
2025/03/22 22:50:00,19.98194496926157
2025/03/22 22:55:00,20.67969554910794
2025/03/22 23:00:00,21.003476819180886
2025/03/22 23:05:00,20.754953462647883
2025/03/22 23:10:00,20.033393119078873
2025/03/22 23:15:00,21.560234621131336
2025/03/22 23:20:00,20.031604047610873
2025/03/22 23:25:00,21.20996480858441
2025/03/22 23:30:00,20.61503684540022
2025/03/22 23:35:00,20.549959167289032
2025/03/22 23:40:00,20.473175585746798
2025/03/22 23:45:00,21.40317205509474
2025/03/22 23:50:00,19.97811909330765
2025/03/22 23:55:00,20.61169632458525
2025/03/23 00:00:00,37.64117463259353
2025/03/23 00:05:00,19.920047785911166
2025/03/23 00:10:00,19.754993620857164
2025/03/23 00:15:00,21.688866325467693
2025/03/23 00:20:00,20.5548238413554
2025/03/23 00:25:00,20.781876571882627
2025/03/23 00:30:00,20.508890223160034
2025/03/23 00:35:00,20.34171070202172
2025/03/23 00:40:00,20.281643880123237
2025/03/23 00:45:00,21.45857000372764
2025/03/23 00:50:00,20.041785018688035
2025/03/23 00:55:00,20.377101829947925
2025/03/23 01:00:00,20.218473829792607
2025/03/23 01:05:00,19.754977366130454
2025/03/23 01:10:00,19.88325370570507
2025/03/23 01:15:00,21.58839574560031
2025/03/23 01:20:00,20.34317817138977
2025/03/23 01:25:00,20.818269781308892
2025/03/23 01:30:00,20.532042740738667
2025/03/23 01:35:00,20.469963387446928
2025/03/23 01:40:00,20.64832157595064
2025/03/23 01:45:00,21.239892872270804
2025/03/23 01:50:00,20.005095363551046
2025/03/23 01:55:00,20.441652702545717
2025/03/23 02:00:00,20.26298962138722
2025/03/23 02:05:00,19.821706375505965
2025/03/23 02:10:00,20.071595431964056
2025/03/23 02:15:00,21.585077038000314
2025/03/23 02:20:00,20.196832486591504
2025/03/23 02:25:00,20.698001857383545
2025/03/23 02:30:00,20.73668314946716
2025/03/23 02:35:00,20.36510047132377
2025/03/23 02:40:00,20.59988529195129
2025/03/23 02:45:00,21.391369395222867
2025/03/23 02:50:00,19.673396079879733
2025/03/23 02:55:00,20.4151208513293
2025/03/23 03:00:00,20.24642205943515
2025/03/23 03:05:00,19.736958091310886
2025/03/23 03:10:00,19.973049732084036
2025/03/23 03:15:00,21.61021778563721
2025/03/23 03:20:00,19.77493142104604
2025/03/23 03:25:00,20.87320511964531
2025/03/23 03:30:00,20.23826992550954
2025/03/23 03:35:00,20.32505704743546
2025/03/23 03:40:00,20.5317134612793
2025/03/23 03:45:00,21.12149176592778
2025/03/23 03:50:00,19.913509962675473
2025/03/23 03:55:00,20.394912299797635
2025/03/23 04:00:00,20.328225163439853
2025/03/23 04:05:00,26.37495109055704
2025/03/23 04:10:00,22.364851994674066
2025/03/23 04:15:00,23.3119800430673
2025/03/23 04:20:00,21.92997901624961
2025/03/23 04:25:00,21.78484047216086
2025/03/23 04:30:00,21.881574229618373
2025/03/23 04:35:00,21.23680983672134
2025/03/23 04:40:00,21.151744310888596
2025/03/23 04:45:00,21.971433939509943
2025/03/23 04:50:00,20.84318092302817
2025/03/23 04:55:00,20.74502248170683
2025/03/23 05:00:00,20.863386857808468
2025/03/23 05:05:00,20.74173253231789
2025/03/23 05:10:00,20.426826323959215
2025/03/23 05:15:00,22.15324703373365
2025/03/23 05:20:00,20.774757299567938
2025/03/23 05:25:00,21.395167336363752
2025/03/23 05:30:00,21.236666530483426
2025/03/23 05:35:00,20.784418827946446
2025/03/23 05:40:00,20.781096986560947
2025/03/23 05:45:00,21.465881051785438
2025/03/23 05:50:00,20.05678150662422
2025/03/23 05:55:00,20.86980939468606
2025/03/23 06:00:00,20.64183552988657
2025/03/23 06:05:00,20.228457328370162
2025/03/23 06:10:00,20.01162722729526
2025/03/23 06:15:00,22.158347634929886
2025/03/23 06:20:00,20.15333119240257
2025/03/23 06:25:00,21.401762700419134
2025/03/23 06:30:00,20.738044856671042
2025/03/23 06:35:00,21.061545911964586
2025/03/23 06:40:00,20.84848273217178
2025/03/23 06:45:00,22.01669246515318
2025/03/23 06:50:00,20.670126316690492
2025/03/23 06:55:00,21.103472349963248
2025/03/23 07:00:00,21.21500478535102
2025/03/23 07:05:00,21.011301694076018
2025/03/23 07:10:00,20.78536282442758
2025/03/23 07:15:00,22.276495788686958
2025/03/23 07:20:00,20.15346396974392
2025/03/23 07:25:00,20.78327414731051
2025/03/23 07:30:00,20.62323004694896
2025/03/23 07:35:00,20.558157120440487
2025/03/23 07:40:00,20.65184986953098
2025/03/23 07:45:00,21.628187228165615
2025/03/23 07:50:00,20.34182403469476
2025/03/23 07:55:00,20.280235542052857
2025/03/23 08:00:00,20.416794866571145
2025/03/23 08:05:00,19.718899437141047
2025/03/23 08:10:00,20.134873900613826
2025/03/23 08:15:00,21.58809151525714
2025/03/23 08:20:00,21.858243036030924
2025/03/23 08:25:00,21.68839326139671
2025/03/23 08:30:00,21.14179701199274
2025/03/23 08:35:00,21.130017180672578
2025/03/23 08:40:00,21.16323570626265
2025/03/23 08:45:00,26.619358490480483
2025/03/23 08:50:00,24.546622164766433
2025/03/23 08:55:00,21.80013539114541
2025/03/23 09:00:00,21.824930892508313
2025/03/23 09:05:00,21.45010376309863
2025/03/23 09:10:00,21.26004956356679
2025/03/23 09:15:00,22.16155608948932
2025/03/23 09:20:00,20.788271285385157
2025/03/23 09:25:00,21.886337374113772
2025/03/23 09:30:00,21.79029668150612
2025/03/23 09:35:00,21.70502600077175
2025/03/23 09:40:00,21.20669083358552
2025/03/23 09:45:00,21.708330168477776
2025/03/23 09:50:00,20.90163545373428
2025/03/23 09:55:00,21.133326223295747
2025/03/23 10:00:00,21.29664782470877
2025/03/23 10:05:00,20.83501851233607
2025/03/23 10:10:00,20.83659240626813
2025/03/23 10:15:00,21.958442016015674
2025/03/23 10:20:00,20.70333039864976
2025/03/23 10:25:00,21.313533029720222
2025/03/23 10:30:00,21.55838598570968
2025/03/23 10:35:00,21.02477382160715
2025/03/23 10:40:00,21.113383849995692
2025/03/23 10:45:00,21.534866451627614
2025/03/23 10:50:00,20.393417744043003
2025/03/23 10:55:00,20.849840622524844
2025/03/23 11:00:00,20.94661343174095
2025/03/23 11:05:00,20.31331753996715
2025/03/23 11:10:00,20.37840250991642
2025/03/23 11:15:00,21.72574087082358
2025/03/23 11:20:00,20.393124648802036
2025/03/23 11:25:00,21.446810368705226
2025/03/23 11:30:00,21.378107854772686
2025/03/23 11:35:00,20.94339674753448
2025/03/23 11:40:00,21.06848721782588
2025/03/23 11:45:00,21.2582907903419
2025/03/23 11:50:00,20.52659357347164
2025/03/23 11:55:00,20.966631222371934
2025/03/23 12:00:00,21.301569617217474
2025/03/23 12:05:00,20.515102217788492
2025/03/23 12:10:00,20.746425724686937
2025/03/23 12:15:00,21.69859038548184
2025/03/23 12:20:00,20.528317598171054
2025/03/23 12:25:00,21.326461068776553
2025/03/23 12:30:00,21.26186615012883
2025/03/23 12:35:00,20.93147110265087
2025/03/23 12:40:00,20.837468109341458
2025/03/23 12:45:00,21.32200044420186
2025/03/23 12:50:00,19.921567410497424
2025/03/23 12:55:00,20.808248983274755
2025/03/23 13:00:00,20.79329299148845
2025/03/23 13:05:00,21.586624682901107
2025/03/23 13:10:00,24.995034566856315
2025/03/23 13:15:00,21.921663927943023
2025/03/23 13:20:00,20.716544998144734
2025/03/23 13:25:00,21.289890392542468
2025/03/23 13:30:00,20.919968893789715
2025/03/23 13:35:00,20.786943122270657
2025/03/23 13:40:00,21.089896347784713
2025/03/23 13:45:00,21.143400077643644
2025/03/23 13:50:00,19.91827348487694
2025/03/23 13:55:00,20.385147502458373
2025/03/23 14:00:00,20.66657737233649
2025/03/23 14:05:00,20.07815062815066
2025/03/23 14:10:00,20.186646894089858
2025/03/23 14:15:00,21.428364859057936
2025/03/23 14:20:00,20.050079356269055
2025/03/23 14:25:00,20.68173693771504
2025/03/23 14:30:00,20.551688505744984
2025/03/23 14:35:00,20.486784426928132
2025/03/23 14:40:00,20.919876077107016
2025/03/23 14:45:00,21.141945016655292
2025/03/23 14:50:00,19.605174899978287
2025/03/23 14:55:00,20.25832859849865
2025/03/23 15:00:00,20.316546459542778
2025/03/23 15:05:00,19.55974514745399
2025/03/23 15:10:00,20.492073745826055
2025/03/23 15:15:00,20.95318092177834
2025/03/23 15:20:00,19.96661245124249
2025/03/23 15:25:00,20.50678993974198
2025/03/23 15:30:00,20.366816747038005
2025/03/23 15:35:00,20.25988528483078
2025/03/23 15:40:00,20.496414008378284
2025/03/23 15:45:00,20.668301120912062
2025/03/23 15:50:00,19.664579883963164
2025/03/23 15:55:00,20.353303174931447
2025/03/23 16:00:00,19.958235649349305
2025/03/23 16:05:00,19.744961757687555
2025/03/23 16:10:00,20.633481409258195
2025/03/23 16:15:00,20.918255838963375
2025/03/23 16:20:00,19.64851221113414
2025/03/23 16:25:00,20.433380137146003
